Serial No.,Round No.,Period,City,Age,Gender,Annual Income,Assembly Constituency Name,Educational Qualification,No. of Family Members,No. of Earning members in the family,Occupation of Respondent,Perception on General Economic condition - compared to one year ago,Outlook on General Economic condition - one year ahead,Perception on Household income - compared to one year ago,Outlook on Household income - one year ahead,Perception on Household spending - compared to one year ago,Outlook on Household spending - one year ahead,Perception on essential spending - compared to one year ago,Outlook on essential spending - one year ahead,Perception on non-essential spending - compared to one year ago,Outlook on non-essential spending - one year ahead,Perception on Employment scenario - compared to one year ago,Outlook on Employment scenario - one year ahead,Perception on General prices - compared to one year ago,Outlook on General prices - one year ahead,Perception on Inflation - compared to one year ago,Outlook on Inflation - one year ahead
1253,46,Dec-18,Chennai,22-29 year,Female,Rs. 1 lakh or less,Tiruvottiyur,5th Std-Below 10th Std,3 or 4,1,House wife,Worsened,Will improve,Increased,Will increase,Decreased,Will decrease,Decreased,Will decrease,Increased,Will decrease,Improved,Will improve,Increased,Will decrease,Increased,
1254,46,Dec-18,Chennai,22-29 year,Female,Rs. 1 lakh or less,Velachery,12th Std,3 or 4,3,Unemployed,Worsened,Will improve,Remained the same,Remain the same,Remained the same,Remain the same,Remained the same,Remain the same,Remained the same,Remain the same,Remained the same,Will improve,Increased,Remain the same,Increased,
1255,46,Dec-18,Chennai,22-29 year,Female,Rs. 1 lakh or less,Velachery,5th Std-Below 10th Std,3 or 4,1,Daily worker,Remained the same,Will worsen,Decreased,Remain the same,Increased,Will increase,Increased,Will increase,Decreased,Will increase,Worsened,Remain the same,Increased,Will increase,Increased,Will increase
1256,46,Dec-18,Chennai,22-29 year,Female,Rs. 1 lakh or less,Velachery,5th Std-Below 10th Std,3 or 4,1,Daily worker,Worsened,Will worsen,Decreased,Will increase,Increased,Will increase,Increased,Will increase,Decreased,Will decrease,Worsened,Will worsen,Increased,Will increase,Increased,Will increase
1257,46,Dec-18,Chennai,22-29 year,Female,Rs. 1 lakh or less,Velachery,Graduate,1 to 2,1,Daily worker,Worsened,Will worsen,Decreased,Remain the same,Decreased,Will decrease,Decreased,Will decrease,Decreased,Will decrease,Remained the same,Remain the same,Increased,Will increase,Increased,Will increase
1258,46,Dec-18,Chennai,22-29 year,Female,Rs. 1 lakh or less,Velachery,Graduate,3 or 4,1,House wife,Worsened,Remain the same,Increased,Will increase,Increased,Will increase,Increased,Will increase,Decreased,Will decrease,Worsened,Remain the same,Increased,Will increase,Increased,Will increase
1259,46,Dec-18,Chennai,22-29 year,Female,Rs. 1 lakh or less,Villivakkam,12th Std,3 or 4,2,Employed,Worsened,Will worsen,Decreased,Remain the same,Increased,Will increase,Increased,Will increase,Decreased,Will decrease,Remained the same,Remain the same,Increased,Will increase,Increased,Will increase
1260,46,Dec-18,Chennai,22-29 year,Female,Rs. 1 lakh or less,Villivakkam,5th Std-Below 10th Std,3 or 4,1,House wife,Worsened,Remain the same,Decreased,Remain the same,Decreased,Remain the same,Remained the same,Remain the same,Decreased,Will decrease,Worsened,Will worsen,Remained the same,Remain the same,,
1261,46,Dec-18,Chennai,22-29 year,Female,Rs. 1 to less than 3 lakh,Ambattur,5th Std-Below 10th Std,3 or 4,2,Self Employed/ Business,Worsened,Will worsen,Remained the same,Will decrease,Increased,Will increase,Increased,Will increase,Decreased,Will decrease,Improved,Remain the same,Increased,Will increase,Increased,Will increase
1262,46,Dec-18,Chennai,22-29 year,Female,Rs. 1 to less than 3 lakh,Ambattur,Graduate,1 to 2,1,House wife,Worsened,Will worsen,Remained the same,Will increase,Increased,Will increase,Increased,Will increase,Decreased,Will decrease,Worsened,Will improve,Increased,Will increase,Increased,Will increase
1263,46,Dec-18,Chennai,22-29 year,Female,Rs. 1 to less than 3 lakh,Ambattur,Graduate,5 and more,4,Employed,Worsened,Will worsen,Decreased,Will increase,Increased,Remain the same,Increased,Remain the same,Decreased,Will decrease,Worsened,Will worsen,Increased,Remain the same,Increased,
1264,46,Dec-18,Chennai,22-29 year,Female,Rs. 1 to less than 3 lakh,Ambattur,Post Graduate,3 or 4,1,House wife,Remained the same,Will improve,Remained the same,Will increase,Increased,Will increase,Increased,Will increase,Increased,Remain the same,Improved,Will improve,Increased,Will increase,Increased,Will increase
1265,46,Dec-18,Chennai,22-29 year,Female,Rs. 1 to less than 3 lakh,Anna Nagar,10th Std-Below 12th Std,5 and more,2,House wife,Worsened,Will worsen,Remained the same,Remain the same,Increased,Will increase,Increased,Will increase,Decreased,Remain the same,Worsened,Will improve,Increased,Remain the same,Increased,
1266,46,Dec-18,Chennai,22-29 year,Female,Rs. 1 to less than 3 lakh,Anna Nagar,12th Std,3 or 4,1,House wife,Worsened,Will improve,Decreased,Will increase,Increased,Will increase,Increased,Will increase,Decreased,Will decrease,Worsened,Will improve,Increased,Will increase,Increased,Will increase
1267,46,Dec-18,Chennai,22-29 year,Female,Rs. 1 to less than 3 lakh,Anna Nagar,Graduate,3 or 4,1,House wife,Remained the same,Will improve,Remained the same,Will increase,Increased,Will increase,Increased,Will increase,Remained the same,Will decrease,Improved,Will improve,Increased,Remain the same,Increased,
1268,46,Dec-18,Chennai,22-29 year,Female,Rs. 1 to less than 3 lakh,Anna Nagar,Graduate,3 or 4,2,Employed,Remained the same,Will improve,Remained the same,Will increase,Increased,Will increase,Increased,Will increase,Decreased,Will decrease,Worsened,Will worsen,Increased,Will increase,Increased,Remain the same
1269,46,Dec-18,Chennai,22-29 year,Female,Rs. 1 to less than 3 lakh,Anna Nagar,Graduate,5 and more,2,House wife,Worsened,Will improve,Decreased,Will increase,Increased,Will increase,Increased,Will increase,Decreased,Will increase,Improved,Will improve,Increased,Will increase,Increased,Will increase
1270,46,Dec-18,Chennai,22-29 year,Female,Rs. 1 to less than 3 lakh,Anna Nagar,Graduate,5 and more,2,Unemployed,Worsened,Will worsen,Remained the same,Will increase,Increased,Will increase,Increased,Will increase,Increased,Will decrease,Worsened,Will worsen,Increased,Will increase,Decreased,Will increase
1271,46,Dec-18,Chennai,22-29 year,Female,Rs. 1 to less than 3 lakh,Chepauk-Triplicane,10th Std-Below 12th Std,3 or 4,1,Employed,Worsened,Will worsen,Increased,Will increase,Increased,Will increase,Increased,Will increase,Increased,Will increase,Worsened,Will worsen,Increased,Will increase,Increased,Will increase
1272,46,Dec-18,Chennai,22-29 year,Female,Rs. 1 to less than 3 lakh,"Dr, R.K.Nagar",5th Std-Below 10th Std,3 or 4,1,House wife,Worsened,Will worsen,Increased,Will increase,Increased,Will decrease,Increased,Will increase,Increased,Will decrease,Improved,Will worsen,Increased,Will increase,Increased,Will increase
1273,46,Dec-18,Chennai,22-29 year,Female,Rs. 1 to less than 3 lakh,Kolathur,Graduate,3 or 4,1,House wife,Worsened,Will worsen,Decreased,Will decrease,Increased,Will decrease,Increased,Remain the same,Decreased,Will decrease,Worsened,Will improve,Increased,Will increase,Increased,Will increase
1274,46,Dec-18,Chennai,22-29 year,Female,Rs. 1 to less than 3 lakh,Mylapore,12th Std,3 or 4,1,House wife,Remained the same,Will improve,Remained the same,Will decrease,Increased,Remain the same,Increased,Remain the same,Increased,Will decrease,Remained the same,Remain the same,Increased,Remain the same,Increased,
1275,46,Dec-18,Chennai,22-29 year,Female,Rs. 1 to less than 3 lakh,Mylapore,5th Std-Below 10th Std,5 and more,2,House wife,Worsened,Will worsen,Remained the same,Will increase,Increased,Remain the same,Increased,Remain the same,Decreased,Will decrease,Worsened,Will worsen,Increased,Will increase,Remained the same,Will decrease
1276,46,Dec-18,Chennai,22-29 year,Female,Rs. 1 to less than 3 lakh,Mylapore,Graduate,5 and more,2,Self Employed/ Business,Worsened,Will improve,Decreased,Remain the same,Increased,Will increase,Increased,Will increase,Remained the same,Will decrease,Worsened,Remain the same,Increased,Will increase,Increased,Remain the same
1277,46,Dec-18,Chennai,22-29 year,Female,Rs. 1 to less than 3 lakh,Perambur,Post Graduate,3 or 4,2,Employed,Remained the same,Remain the same,Remained the same,Will decrease,Increased,Will increase,Increased,Will increase,Increased,Will decrease,Worsened,Will worsen,Increased,Will increase,Increased,Will increase
1278,46,Dec-18,Chennai,22-29 year,Female,Rs. 1 to less than 3 lakh,Royapuram,Graduate,3 or 4,1,House wife,Improved,Will improve,Increased,Will increase,Decreased,Remain the same,Remained the same,Will increase,Decreased,Remain the same,Improved,Will improve,Increased,Will increase,Increased,Will increase
1279,46,Dec-18,Chennai,22-29 year,Female,Rs. 1 to less than 3 lakh,Saidapet,10th Std-Below 12th Std,5 and more,1,House wife,Worsened,Will improve,Decreased,Will increase,Remained the same,Will decrease,Increased,Will increase,Decreased,Will decrease,Remained the same,Will improve,Increased,Will decrease,Increased,
1280,46,Dec-18,Chennai,22-29 year,Female,Rs. 1 to less than 3 lakh,Saidapet,10th Std-Below 12th Std,5 and more,4,House wife,Worsened,Will worsen,Remained the same,Remain the same,Remained the same,Remain the same,Decreased,Remain the same,Increased,Remain the same,Remained the same,Remain the same,Increased,Remain the same,Increased,
1281,46,Dec-18,Chennai,22-29 year,Female,Rs. 1 to less than 3 lakh,Saidapet,5th Std-Below 10th Std,3 or 4,1,House wife,Remained the same,Will improve,Remained the same,Will increase,Increased,Will increase,Increased,Will increase,Increased,Will increase,Remained the same,Will improve,Increased,Will increase,Remained the same,Remain the same
1282,46,Dec-18,Chennai,22-29 year,Female,Rs. 1 to less than 3 lakh,Saidapet,Graduate,1 to 2,1,House wife,Worsened,Will improve,Remained the same,Remain the same,Remained the same,Will increase,Remained the same,Will increase,Remained the same,Will decrease,Worsened,Will worsen,Increased,Will increase,Remained the same,Will increase
1283,46,Dec-18,Chennai,22-29 year,Female,Rs. 1 to less than 3 lakh,Saidapet,Graduate,3 or 4,1,House wife,Worsened,Remain the same,Decreased,Remain the same,Increased,Remain the same,Increased,Remain the same,Remained the same,Remain the same,Remained the same,Remain the same,Increased,Will increase,Increased,Will increase
1284,46,Dec-18,Chennai,22-29 year,Female,Rs. 1 to less than 3 lakh,Saidapet,Post Graduate,3 or 4,2,Employed,Remained the same,Will improve,Increased,Remain the same,Increased,Remain the same,Increased,Will increase,Remained the same,Remain the same,Worsened,Remain the same,Increased,Will increase,Remained the same,Remain the same
1285,46,Dec-18,Chennai,22-29 year,Female,Rs. 1 to less than 3 lakh,Thiyagaraya Nagar,Post Graduate,5 and more,1,House wife,Worsened,Remain the same,Decreased,Remain the same,Decreased,Will increase,Decreased,Remain the same,Decreased,Will increase,Remained the same,Remain the same,Increased,Will increase,Increased,Will increase
1286,46,Dec-18,Chennai,22-29 year,Female,Rs. 1 to less than 3 lakh,Velachery,Graduate,3 or 4,1,House wife,Worsened,Will worsen,Increased,Remain the same,Increased,Will decrease,Increased,Will increase,Increased,Will decrease,Remained the same,Will improve,Increased,Will increase,Increased,Will increase
1287,46,Dec-18,Chennai,22-29 year,Female,Rs. 1 to less than 3 lakh,Villivakkam,10th Std-Below 12th Std,3 or 4,2,Self Employed/ Business,Worsened,Will worsen,Remained the same,Will increase,Increased,Will decrease,Increased,Will decrease,Increased,Will decrease,Worsened,Remain the same,Increased,Will increase,Increased,Remain the same
1288,46,Dec-18,Chennai,22-29 year,Female,Rs. 1 to less than 3 lakh,Villivakkam,5th Std-Below 10th Std,5 and more,3,Self Employed/ Business,Worsened,Will worsen,Remained the same,Will increase,Increased,Remain the same,Increased,Will increase,Increased,Remain the same,Worsened,Remain the same,Increased,Will increase,Remained the same,Will decrease
1289,46,Dec-18,Chennai,22-29 year,Female,Rs. 1 to less than 3 lakh,Villivakkam,Graduate,3 or 4,2,Employed,Worsened,Will improve,Remained the same,Remain the same,Increased,Remain the same,Increased,Will increase,Decreased,Will decrease,Improved,Will improve,Increased,Will increase,Increased,Remain the same
1290,46,Dec-18,Chennai,22-29 year,Female,Rs. 1 to less than 3 lakh,Virugambakkam,12th Std,3 or 4,1,House wife,Worsened,Remain the same,Increased,Will increase,Increased,Will increase,Increased,Will increase,Decreased,Remain the same,Worsened,Will improve,Increased,Will increase,Increased,Will increase
1291,46,Dec-18,Chennai,22-29 year,Female,Rs. 3 lakh to 5 lakh,Madhavaram,Post Graduate,3 or 4,3,Employed,Improved,Will improve,Increased,Will increase,Increased,Will increase,Increased,Will increase,Remained the same,Will increase,Remained the same,Will improve,Increased,Remain the same,Increased,
1292,46,Dec-18,Chennai,22-29 year,Female,Rs. 3 lakh to 5 lakh,Saidapet,Post Graduate,3 or 4,1,Unemployed,Worsened,Will worsen,Remained the same,Remain the same,Increased,Will increase,Increased,Will increase,Decreased,Will decrease,Worsened,Will worsen,Increased,Will increase,Increased,Will increase
1293,46,Dec-18,Chennai,22-29 year,Female,Rs. 5 lakh or more,Ambattur,Graduate,5 and more,2,House wife,Remained the same,Will worsen,Remained the same,Will increase,Increased,Will increase,Increased,Will increase,Increased,Remain the same,Remained the same,Remain the same,Increased,Will increase,Increased,Will increase
1294,46,Dec-18,Chennai,22-29 year,Female,Rs. 5 lakh or more,Maduravoyal,Graduate,3 or 4,1,House wife,Worsened,Remain the same,Decreased,Will increase,Increased,Will increase,Increased,Will increase,Decreased,Will decrease,Worsened,Will worsen,Increased,Will increase,Increased,Will increase
1295,46,Dec-18,Chennai,22-29 year,Female,Rs. 5 lakh or more,Thousand lights,10th Std-Below 12th Std,5 and more,3,Unemployed,Worsened,Will improve,Increased,Will increase,Decreased,Remain the same,Decreased,Will decrease,Decreased,Remain the same,Worsened,Will improve,Decreased,Will increase,,Will increase
1296,46,Dec-18,Chennai,22-29 year,Male,Rs. 1 lakh or less,Anna Nagar,Graduate,3 or 4,2,Unemployed,Remained the same,Remain the same,Remained the same,Remain the same,Remained the same,Remain the same,Increased,Remain the same,Remained the same,Remain the same,Remained the same,Will improve,Increased,Remain the same,Remained the same,
1297,46,Dec-18,Chennai,22-29 year,Male,Rs. 1 lakh or less,Chepauk-Triplicane,Graduate,3 or 4,1,Unemployed,Improved,Remain the same,Increased,Remain the same,Increased,Will increase,Increased,Will increase,Decreased,Will decrease,Worsened,Will improve,Increased,Will increase,Remained the same,Will increase
1298,46,Dec-18,Chennai,22-29 year,Male,Rs. 1 lakh or less,Chepauk-Triplicane,Graduate,3 or 4,1,Unemployed,Improved,Remain the same,Remained the same,Will increase,Increased,Remain the same,Increased,Will increase,Decreased,Remain the same,Improved,Will improve,Increased,Will increase,Increased,Remain the same
1299,46,Dec-18,Chennai,22-29 year,Male,Rs. 1 lakh or less,"Dr, R.K.Nagar",5th Std-Below 10th Std,5 and more,1,Unemployed,Worsened,Will improve,Remained the same,Remain the same,Remained the same,Remain the same,Increased,Remain the same,Remained the same,Remain the same,Remained the same,Will improve,Increased,Will increase,Remained the same,Remain the same
1300,46,Dec-18,Chennai,22-29 year,Male,Rs. 1 lakh or less,Mylapore,Graduate,3 or 4,1,Unemployed,Worsened,Remain the same,Decreased,Will decrease,Remained the same,Will decrease,Remained the same,Will decrease,Decreased,Will decrease,Worsened,Remain the same,Increased,Will increase,Decreased,Remain the same
1301,46,Dec-18,Chennai,22-29 year,Male,Rs. 1 lakh or less,Royapuram,5th Std-Below 10th Std,3 or 4,2,Employed,Worsened,Will improve,Decreased,Will increase,Increased,Will increase,Increased,Will increase,Decreased,Will decrease,Worsened,Will worsen,Increased,Will increase,Increased,Remain the same
1302,46,Dec-18,Chennai,22-29 year,Male,Rs. 1 lakh or less,Saidapet,Graduate,3 or 4,2,Unemployed,Worsened,Remain the same,Decreased,Remain the same,Remained the same,Remain the same,Increased,Remain the same,Decreased,Remain the same,Worsened,Will worsen,Increased,Will increase,Increased,Remain the same
1303,46,Dec-18,Chennai,22-29 year,Male,Rs. 1 lakh or less,Thiyagaraya Nagar,Graduate,5 and more,1,Employed,Worsened,Will worsen,Remained the same,Remain the same,Increased,Will increase,Increased,Will increase,Increased,Will increase,Worsened,Remain the same,Increased,Will increase,Increased,Remain the same
1304,46,Dec-18,Chennai,22-29 year,Male,Rs. 1 lakh or less,Thiyagaraya Nagar,Graduate,5 and more,3,Employed,Worsened,Will worsen,Decreased,Remain the same,Increased,Remain the same,Increased,Will increase,Remained the same,Will decrease,Remained the same,Will worsen,Increased,Will increase,Increased,Will increase
1305,46,Dec-18,Chennai,22-29 year,Male,Rs. 1 lakh or less,Thousand lights,10th Std-Below 12th Std,5 and more,4,Self Employed/ Business,Improved,Will improve,Increased,Will increase,Increased,Will increase,Increased,Will increase,Remained the same,Will decrease,Improved,Will improve,Increased,Will increase,Increased,Will increase
1306,46,Dec-18,Chennai,22-29 year,Male,Rs. 1 lakh or less,Thousand lights,Graduate,3 or 4,2,Employed,Improved,Remain the same,Remained the same,Will increase,Increased,Will increase,Increased,Will increase,Increased,Remain the same,Worsened,Will worsen,Increased,Will increase,Increased,Will increase
